Gene name,Mutated samples,Samples tested
KRAS_ENST00000311936,6616,10058
KRAS,6157,10058
KRAS_ENST00000557334,6157,10058
KRAS_ENST00000556131,6014,10058
TP53,1790,3686
TP53_ENST00000610292,1373,3686
TP53_ENST00000420246,1373,3686
TP53_ENST00000445888,1373,3686
TP53_ENST00000620739,1373,3686
TP53_ENST00000617185,1373,3686
TP53_ENST00000622645,1373,3686
TP53_ENST00000610538,1373,3686
TP53_ENST00000455263,1373,3686
TP53_ENST00000619485,1373,3686
TP53_ENST00000413465,1372,3686
TP53_ENST00000359597,1370,3686
TP53_ENST00000615910,1370,3686
TP53_ENST00000618944,1290,3686
TP53_ENST00000504290,1290,3686
TP53_ENST00000610623,1290,3686
TP53_ENST00000619186,1290,3686
TP53_ENST00000510385,1290,3686
TP53_ENST00000504937,1290,3686
SMAD4,595,3450
CDKN2A_ENST00000304494,488,3524
LRP1B,468,1884
CSMD3,451,1652
CSMD3_ENST00000455883,451,1652
CSMD3_ENST00000343508,449,1652
SMAD4_ENST00000398417,447,3450
CSMD1,446,1652
CSMD1_ENST00000400186,446,1652
CSMD1_ENST00000602723,446,1652
CSMD1_ENST00000602557,446,1652
CSMD1_ENST00000520002,446,1652
SMAD4_ENST00000588745,440,3450
PCDH15_ENST00000614895,434,1764
PCDH15_ENST00000495484,434,1764
PCDH15_ENST00000414778,434,1764
ERBB4,434,2582
PCDH15_ENST00000621708,434,1764
PCDH15_ENST00000616114,434,1764
PCDH15_ENST00000373965,434,1764
PCDH15_ENST00000644397,434,1764
PCDH15_ENST00000409834,431,1764
PCDH15_ENST00000613657,431,1764
PCDH15_ENST00000612394,431,1764
PCDH15_ENST00000395446,431,1764
PCDH15_ENST00000395438,431,1764
PCDH15_ENST00000395440,431,1764
PCDH15_ENST00000395445,431,1764
PCDH15_ENST00000395442,431,1764
PCDH15_ENST00000617271,431,1764
GALNT17,431,1644
PCDH15_ENST00000361849,429,1764
PCDH15_ENST00000395433,429,1764
PCDH15_ENST00000395432,429,1764
PCDH15_ENST00000617051,429,1764
PCDH15_ENST00000320301,429,1764
PCDH15_ENST00000622048,429,1764
PCDH15_ENST00000437009,429,1764
ERBB4_ENST00000436443,429,2582
PCDH15_ENST00000395430,429,1764
PCDH15,429,1764
NRXN1,427,1674
NRXN1_ENST00000406316,427,1674
EYS_ENST00000503581,427,1652
EYS,427,1652
NRXN3_ENST00000634499,426,1644
NRXN1_ENST00000401669,426,1674
NRXN1_ENST00000625672,426,1674
NRXN1_ENST00000630543,426,1674
NRXN1_ENST00000405472,426,1674
NRXN3,425,1644
CNTNAP2,425,1644
NRXN3_ENST00000554719,423,1644
RBFOX1_ENST00000641259,422,1644
CSMD1_ENST00000537824,419,1652
RBFOX1_ENST00000553186,418,1644
RBFOX1_ENST00000547372,418,1644
RBFOX1_ENST00000550418,418,1644
RBFOX1,418,1644
TMEM132D,414,1644
CTNNA2_ENST00000466387,413,1764
PTPRT_ENST00000373193,412,2244
PTPRT_ENST00000373187,412,2244
PTPRT_ENST00000373201,412,2244
RBFOX1_ENST00000535565,412,1644
PTPRT_ENST00000356100,412,2244
CTNNA2_ENST00000629316,412,1764
CTNNA2_ENST00000496558,412,1764
RBFOX1_ENST00000552089,412,1644
PTPRT,412,2244
PTPRT_ENST00000373190,412,2244
PTPRT_ENST00000373184,412,2244
CTNNA2,409,1764
RYR2,407,1674
DLG2,407,1674
ERBB4_ENST00000402597,406,2582
CNTNAP5,406,1644
RBFOX1_ENST00000547338,405,1644
SOX5_ENST00000646273,405,1644
PCDH15_ENST00000373955,403,1764
CNTN4_ENST00000418658,403,1758
DMD_ENST00000620040,402,1644
MAGI2_ENST00000522391,402,1630
MACROD2,402,1644
MAGI2,402,1630
DMD,402,1644
SGCZ,402,1644
MAGI2_ENST00000419488,402,1630
MAGI2_ENST00000637441,402,1630
ROBO2,401,1789
MACROD2_ENST00000642719,401,1644
TENM2_ENST00000518659,401,1652
CDH18,401,1644
DMD_ENST00000378677,400,1644
DMD_ENST00000619831,400,1644
CDH4,399,1644
CNTN5_ENST00000528682,399,1764
THSD7B,399,1644
DPP6_ENST00000404039,399,1734
CNTN5,399,1764
CDH12,398,1644
CNTN4,398,1758
CNTN5_ENST00000527185,398,1764
LRRC4C_ENST00000528697,398,1644
LRRC4C_ENST00000530763,398,1644
CDH12_ENST00000504376,398,1644
GRID2,397,1644
GRID2_ENST00000510992,397,1644
DPP10_ENST00000410059,396,1756
DPP10_ENST00000409163,396,1756
ZFHX3,395,2112
PCDH9,394,1644
LRRTM4_ENST00000409884,394,1644
LRRTM4,394,1644
LRRTM4_ENST00000409093,394,1644
PCDH9_ENST00000544246,394,1644
NTM_ENST00000374791,394,1644
PCDH9_ENST00000456367,393,1644
PTPRD,393,2097
MDGA2_ENST00000399232,392,1644
THSD7B_ENST00000272643,392,1644
CDH13_ENST00000567109,392,1622
DLG2_ENST00000524982,391,1674
DLG2_ENST00000398309,391,1674
MDGA2,391,1644
CDH13_ENST00000428848,391,1622
CDH13,391,1622
DLG2_ENST00000532653,391,1674
DLGAP2,389,1652
ROBO1,389,1734
CTNNA3,388,1644
AUTS2_ENST00000406775,388,1644
AUTS2_ENST00000644939,388,1644
AUTS2,388,1644
NRG1_ENST00000519301,388,1682
AGBL4,388,1644
GPC6,387,1644
GRM8,387,1660
FSTL5,387,1674
MARCH1,387,1652
MARCH1_ENST00000514618,387,1652
GRM8_ENST00000358373,387,1660
FSTL5_ENST00000379164,387,1674
FSTL5_ENST00000427802,386,1674
OPCML_ENST00000524381,385,1644
RIMS2,385,1644
KCNIP4_ENST00000447367,384,1644
KCNIP4,384,1644
DLGAP2_ENST00000421627,383,1652
GALNT17_ENST00000618959,383,1644
ASTN2,382,1644
ASTN2_ENST00000361477,382,1644
MTUS2,382,1644
ASTN2_ENST00000313400,382,1644
EPHA6,382,1764
DPP6,381,1734
AGBL4_ENST00000371838,381,1644
NCAM2,381,1644
PTPRD_ENST00000463477,380,2097
SNTG1_ENST00000517473,380,1644
SNTG1_ENST00000518864,380,1644
SNTG1_ENST00000522124,380,1644
SNTG1_ENST00000644093,380,1644
SNTG1_ENST00000646880,380,1644
SNTG1_ENST00000642164,380,1644
SNTG1_ENST00000642826,380,1644
SNTG1,380,1644
ASIC2_ENST00000359872,380,1644
ANKS1B,379,1622
ANKS1B_ENST00000547010,379,1622
TTN_ENST00000591111,378,1674
TTN,378,1674
TTN_ENST00000615779,378,1674
TTN_ENST00000342175,378,1674
TTN_ENST00000359218,378,1674
TTN_ENST00000342992,378,1674
TTN_ENST00000460472,378,1674
GPC5,377,1644
NELL1,377,1644
NELL1_ENST00000357134,377,1644
NELL1_ENST00000325319,377,1644
NELL1_ENST00000532434,376,1644
WWOX_ENST00000406884,376,1644
CCSER1,376,1644
WWOX_ENST00000539474,376,1644
WWOX,376,1644
WWOX_ENST00000402655,376,1644
THSD7B_ENST00000413152,375,1644
CDH8_ENST00000299345,375,1644
CDH8,375,1644
NRG1_ENST00000520407,375,1682
MYT1L,374,1644
MYT1L_ENST00000428368,374,1644
MYT1L_ENST00000644820,374,1644
AGBL1_ENST00000441037,373,1622
PCDH11X_ENST00000373097,372,1644
PCDH11X,372,1644
ADGRB3_ENST00000546190,372,1660
ADGRB3,372,1660
SGCD_ENST00000517913,371,1622
PCDH11X_ENST00000406881,371,1644
SDK1_ENST00000615806,371,1644
PCDH11X_ENST00000373088,371,1644
GABRG3,371,1622
SDK1,371,1644
SNTG1_ENST00000643999,371,1644
PCDH11X_ENST00000504220,371,1644
PCDH11X_ENST00000361655,371,1644
CADM2_ENST00000383699,371,1644
SNTG1_ENST00000643809,371,1644
SDK1_ENST00000389531,371,1644
AGBL4_ENST00000371836,371,1644
CDH8_ENST00000577730,371,1644
SNTG1_ENST00000647073,371,1644
AGBL1,368,1622
CADM2_ENST00000407528,368,1644
IL1RAPL1,367,1644
GALNTL6,367,1644
CTNND2,366,1756
KCNIP4_ENST00000382148,366,1644
CNTN5_ENST00000418526,365,1764
CALN1_ENST00000395276,365,1644
NRG3,364,1652
DCC,364,1657
NRG3_ENST00000404547,364,1652
NRG3_ENST00000556918,363,1652
NRG3_ENST00000404576,363,1652
NRG3_ENST00000372142,363,1652
CALN1_ENST00000431984,362,1644
NEGR1,362,2081
SUGCT,362,1622
SUGCT_ENST00000401647,362,1622
SUGCT_ENST00000335693,362,1622
NRXN3_ENST00000428277,361,1644
NRXN3_ENST00000281127,361,1644
FAT3_ENST00000409404,361,1644
NRXN3_ENST00000557594,361,1644
CALN1,361,1644
DPP10_ENST00000310323,360,1756
KHDRBS2,360,1644
DPP10,359,1756
GABRG3_ENST00000555083,359,1622
FAT3,359,1644
ATRNL1,358,1674
SPAG16,358,1644
CSMD2_ENST00000619121,357,1644
CSMD2_ENST00000373388,357,1644
USH2A,357,1644
CACNA2D3_ENST00000288197,356,1644
DLG2_ENST00000280241,356,1674
CACNA2D3,356,1644
CACNA2D3_ENST00000490478,356,1644
CACNA2D3_ENST00000620722,356,1644
AUTS2_ENST00000403018,356,1644
CACNA2D3_ENST00000415676,356,1644
CSMD2,355,1644
CLSTN2,355,1674
PTPRN2_ENST00000389413,354,1644
PTPRN2,354,1644
PTPRN2_ENST00000409483,354,1644
CDH18_ENST00000382275,354,1644
CALN1_ENST00000329008,354,1644
NKAIN2,354,1622
PTPRN2_ENST00000389416,354,1644
RYR2_ENST00000360064,354,1674
CDH18_ENST00000502796,353,1644
TENM4,353,1674
FHIT_ENST00000492590,352,1644
PRKN_ENST00000366894,352,2081
FHIT_ENST00000476844,352,1644
SNTG2,352,1644
SORCS1,352,1644
SNTG2_ENST00000407292,352,1644
PRKN_ENST00000366896,352,2081
PRKN_ENST00000338468,352,2081
PRKN,352,2081
FHIT,352,1644
PRKN_ENST00000366897,352,2081
CNBD1,351,1622
DLG2_ENST00000418306,351,1674
DLG2_ENST00000531015,351,1674
MALRD1,351,1622
DLG2_ENST00000330014,351,1674
SEMA5A,350,1644
SNTG1_ENST00000643740,348,1644
NTM_ENST00000374786,348,1644
FMN2,347,1644
MGAT4C_ENST00000621808,347,1644
NTM,347,1644
KCNIP4_ENST00000509207,347,1644
RIMS2_ENST00000507740,347,1644
KAZN_ENST00000636203,347,1644
NLGN1,347,1644
MAGI2_ENST00000626691,346,1630
TENM3,346,1644
OPCML,346,1644
OPCML_ENST00000541867,346,1644
MAGI2_ENST00000629359,346,1630
CDH18_ENST00000511273,346,1644
OPCML_ENST00000612177,346,1644
RYR3_ENST00000389232,345,1644
RYR3_ENST00000415757,345,1644
RYR3_ENST00000622037,345,1644
MDGA2_ENST00000357362,345,1644
DPP6_ENST00000332007,345,1734
RYR3,345,1644
OPCML_ENST00000374778,345,1644
RYR3_ENST00000634418,345,1644
RIMS2_ENST00000262231,344,1644
DPP6_ENST00000427557,344,1734
ZNF804B,343,1644
TMEM132C,343,1644
GALNT13_ENST00000392825,343,1644
DSCAM,343,1644
DPP6_ENST00000406326,342,1734
NCKAP5_ENST00000409213,342,1622
IL1RAPL2,342,1644
NCKAP5_ENST00000317721,342,1622
NKAIN2_ENST00000368416,342,1622
NCKAP5,342,1622
SGCZ_ENST00000421524,342,1644
NCKAP5_ENST00000405974,342,1622
BRINP3,342,1674
GRIK2_ENST00000369138,341,1644
GRIK2_ENST00000413795,341,1644
GRIK2,341,1644
CDH8_ENST00000584337,340,1644
NTM_ENST00000374784,340,1644
NAALADL2,340,1644
CNTN4_ENST00000427331,340,1758
SORCS3,339,1644
ROBO2_ENST00000332191,339,1789
ROBO2_ENST00000461745,339,1789
IMMP2L,339,1644
SORCS3_ENST00000369699,339,1644
IMMP2L_ENST00000452895,339,1644
ADGRL3_ENST00000512091,339,1638
IMMP2L_ENST00000331762,339,1644
CNTN6_ENST00000350110,338,1644
CNTN6,338,1644
IQCJ-SCHIP1_ENST00000476809,338,1622
WWOX_ENST00000408984,338,1644
ADGRL3,338,1638
IQCJ-SCHIP1,338,1622
PDE4D_ENST00000502484,337,1644
CDH4_ENST00000611855,337,1644
DCC_ENST00000412726,337,1657
CDH18_ENST00000506372,337,1644
NRXN1_ENST00000342183,336,1674
PRKG1_ENST00000401604,336,1644
NRXN1_ENST00000628364,336,1674
GLI3,336,1682
NRXN1_ENST00000401710,336,1674
NRXN1_ENST00000611589,336,1674
PRKG1_ENST00000373985,336,1644
NBEA,335,1674
PARD3B_ENST00000349953,335,1644
PARD3B_ENST00000358768,335,1644
NBEA_ENST00000629018,335,1674
PARD3B_ENST00000351153,335,1644
RGS6_ENST00000553530,335,1644
NBEA_ENST00000379939,335,1674
ARHGAP15,335,1644
PARD3B,335,1644
NBEA_ENST00000310336,335,1674
GABRB3_ENST00000541819,335,1644
RGS6,334,1644
RGS6_ENST00000556437,334,1644
UNC13C,334,1674
ERC2_ENST00000612797,334,1652
RBFOX1_ENST00000340209,334,1644
RBFOX1_ENST00000311745,334,1644
ERC2,334,1652
RBFOX1_ENST00000355637,334,1644
RBFOX1_ENST00000436368,334,1644
RBFOX1_ENST00000620507,334,1644
RGS6_ENST00000555571,333,1644
HS3ST4,333,1622
DLGAP1,333,1644
DLGAP1_ENST00000581527,333,1644
CDH13_ENST00000431540,333,1622
CDH13_ENST00000565636,333,1622
SOX5,332,1644
SOX5_ENST00000381381,332,1644
SOX5_ENST00000545921,332,1644
DOCK2,332,1644
SOX5_ENST00000537393,332,1644
SNTG1_ENST00000647273,332,1644
FGF12_ENST00000450716,332,1652
PRKN_ENST00000366892,331,2081
PRKG1,331,1644
FGF12_ENST00000445105,331,1652
PRKG1_ENST00000646535,331,1644
RALYL_ENST00000522455,330,1622
RALYL_ENST00000521695,330,1622
RALYL,330,1622
DACH2,330,1644
RALYL_ENST00000521268,330,1622
NTRK3_ENST00000394480,330,2284
DACH2_ENST00000373131,330,1644
RALYL_ENST00000518566,330,1622
PLD5,329,1644
PCDHA1,329,1624
PLD5_ENST00000442594,329,1644
NKAIN2_ENST00000545433,328,1622
PCDHA1_ENST00000394633,328,1624
CTNND2_ENST00000511377,328,1756
CTNND2_ENST00000503622,328,1756
EYS_ENST00000393380,328,1652
DLG2_ENST00000398301,328,1674
FGF12_ENST00000430714,328,1652
DMD_ENST00000474231,327,1644
CDH4_ENST00000543233,327,1644
CDKN2A_ENST00000498628,327,3524
NEGR1_ENST00000306821,327,2081
EPHA6_ENST00000470610,327,1764
GALNT13,327,1644
DMD_ENST00000359836,327,1644
CDKN2A_ENST00000579755,327,3524
CDKN2A_ENST00000530628,327,3524
DMD_ENST00000378707,327,1644
IMMP2L_ENST00000450877,327,1644
DMD_ENST00000541735,327,1644
CDKN2A_ENST00000494262,326,3524
RGS6_ENST00000407322,326,1644
RGS6_ENST00000404301,326,1644
RGS6_ENST00000406236,326,1644
RIMS2_ENST00000436393,326,1644
HMCN1,326,1644
NRXN1_ENST00000628515,325,1674
CDH12_ENST00000522262,325,1644
RGS6_ENST00000355512,324,1644
HPSE2_ENST00000370549,324,1644
EPHA5_ENST00000432638,324,2201
EPHA5_ENST00000613740,324,2201
EPHA5,324,2201
HPSE2,324,1644
EPHA5_ENST00000273854,324,2201
FBXL7,324,1644
EPHA5_ENST00000511294,324,2201
HPSE2_ENST00000628193,324,1644
GALNTL6_ENST00000508122,324,1644
HPSE2_ENST00000370546,324,1644
EPHA5_ENST00000354839,324,2201
LRMDA,323,1644
GRID2_ENST00000611049,322,1644
MMP16,322,1674
FBXL7_ENST00000510662,322,1644
NTRK3_ENST00000355254,321,2284
NTRK3_ENST00000626019,321,2284
NTRK3,321,2284
NTRK3_ENST00000629765,321,2284
MAGI2_ENST00000628980,321,1630
MAGI2_ENST00000535697,321,1630
NTRK3_ENST00000357724,321,2284
NTRK3_ENST00000557856,321,2284
DOCK2_ENST00000520908,320,1644
NPAS3_ENST00000551492,320,1644
PTPRM_ENST00000332175,320,1644
GRM5_ENST00000455756,320,1653
IQCJ-SCHIP1_ENST00000527095,320,1622
NPAS3_ENST00000357798,320,1644
PTPRM,320,1644
NPAS3_ENST00000548645,320,1644
IQCJ-SCHIP1_ENST00000638749,320,1622
IQCJ-SCHIP1_ENST00000412423,320,1622
NPAS3_ENST00000346562,320,1644
NPAS3,320,1644
DGKI_ENST00000453654,320,1644
CAMTA1,319,1644
CELF2_ENST00000637215,319,1644
CELF2_ENST00000636488,319,1644
CELF2_ENST00000638035,318,1644
HDAC9_ENST00000406451,318,1644
CDH18_ENST00000274170,318,1644
SYNE1,318,1652
NLGN1_ENST00000361589,318,1644
C8orf34,318,1644
XKR4,318,1644
SYNE1_ENST00000423061,318,1652
SYNE1_ENST00000341594,318,1652
CA10_ENST00000285273,317,1644
DCLK1,317,1644
CA10_ENST00000442502,317,1644
DGKI_ENST00000424189,317,1644
DGKI,317,1644
CPNE4_ENST00000512055,317,1644
DGKI_ENST00000446122,317,1644
DCLK1_ENST00000255448,317,1644
CDKN2A,317,3524
CA10_ENST00000570565,317,1644
PTPRT_ENST00000612229,317,2244
CA10,317,1644
PLXDC2_ENST00000377242,316,1644
PLXDC2,316,1644
LINGO2,316,1644
LINGO2_ENST00000308675,316,1644
LINGO2_ENST00000613945,316,1644
GRM5_ENST00000305432,316,1653
GRM5,316,1653
CDKN2A_ENST00000579122,315,3524
FGF14,315,1652
ZFPM2,315,1644
HDAC9,315,1644
HDAC9_ENST00000401921,315,1644
XKR4_ENST00000622811,314,1644
PTPRT_ENST00000618610,314,2244
SOX5_ENST00000546136,313,1644
DGKB,313,1644
SOX5_ENST00000541536,313,1644
DGKB_ENST00000402815,313,1644
ZFPM2_ENST00000520492,313,1644
ADAMTSL3_ENST00000567476,313,1652
ADAMTSL3,313,1652
UNC5D_ENST00000287272,312,1644
ABCA13,312,1644
DGKB_ENST00000407950,312,1644
ADARB2,312,1644
FOXP2_ENST00000635638,312,1644
UNC5D_ENST00000416672,311,1644
CNTN5_ENST00000279463,311,1764
FAM155A,311,1622
KCNIP4_ENST00000382150,311,1644
UNC5D,311,1644
AUTS2_ENST00000643587,311,1644
UNC5D_ENST00000420357,311,1644
PRKG1_ENST00000645324,310,1644
DACH2_ENST00000510272,310,1644
PRKG1_ENST00000373976,310,1644
DACH2_ENST00000508860,310,1644
GRID1,309,1644
ADAMTS12,309,1674
PXDNL,309,1674
ADAMTS12_ENST00000352040,309,1674
NKAIN3,309,1622
PCDHA2,308,1645
OCA2,308,1644
NCAM2_ENST00000284894,308,1644
OCA2_ENST00000353809,308,1644
TCERG1L,307,1674
MAGI2_ENST00000630991,307,1630
MAGI2_ENST00000628781,307,1630
DCC_ENST00000581580,307,1657
ZBTB20_ENST00000357258,307,1674
SLIT3,306,1644
SLIT3_ENST00000519560,306,1644
AFF3_ENST00000317233,305,1682
LRFN5,305,1674
PLD5_ENST00000427495,305,1644
CTNNA2_ENST00000541047,304,1764
LRFN5_ENST00000554120,304,1674
SEMA6D_ENST00000558014,304,1644
CNTN5_ENST00000619298,304,1764
ELMO1,303,1644
ELMO1_ENST00000448602,303,1644
RIMBP2_ENST00000643940,302,1644
HECW1,302,1682
NTRK3_ENST00000558676,302,2284
CTNNA2_ENST00000540488,301,1764
CTNNA2_ENST00000343114,301,1764
VPS13B_ENST00000357162,301,1674
CTNNA2_ENST00000361291,301,1764
RIMS1_ENST00000264839,301,1674
VPS13B,301,1674
RIMS1,300,1674
RIMS1_ENST00000520567,300,1674
RIMS1_ENST00000518273,300,1674
HECW1_ENST00000453890,300,1682
HDAC9_ENST00000432645,300,1644
MACROD2_ENST00000402914,300,1644
AF241726.2,300,1623
RIMS1_ENST00000491071,300,1674
RIMS1_ENST00000522291,300,1674
DGKB_ENST00000399322,300,1644
RIMS1_ENST00000517960,300,1674
CACNA1C_ENST00000399591,299,1644
CACNA1C,299,1644
CACNA1C_ENST00000399606,299,1644
DMD_ENST00000288447,299,1644
CACNA1C_ENST00000399638,299,1644
CACNA1C_ENST00000327702,299,1644
CACNA1C_ENST00000399601,299,1644
CACNA1C_ENST00000399637,299,1644
CACNA1C_ENST00000399603,299,1644
CACNA1C_ENST00000406454,299,1644
CACNA1C_ENST00000399641,299,1644
CACNA1C_ENST00000399629,299,1644
AFF3_ENST00000409236,299,1682
CACNA1C_ENST00000344100,299,1644
CACNA1C_ENST00000399617,299,1644
CACNA1C_ENST00000399595,299,1644
CACNA1C_ENST00000399649,299,1644
CACNA1C_ENST00000399644,299,1644
CACNA1C_ENST00000399597,299,1644
CACNA1C_ENST00000399634,299,1644
CACNA1C_ENST00000402845,299,1644
CACNA1C_ENST00000335762,299,1644
CACNA1C_ENST00000399655,299,1644
CACNA1C_ENST00000399621,299,1644
GRIK2_ENST00000369134,298,1644
FAM135B,298,1644
GRIK2_ENST00000369137,298,1644
GRM7,298,1652
GRIK2_ENST00000318991,298,1644
GRM7_ENST00000486284,298,1652
MYO16_ENST00000356711,297,1674
AFF3,297,1682
CFAP299,296,1644
ATP8A2,296,1644
CACNB2,296,1644
CFAP299_ENST00000358105,296,1644
CACNB2_ENST00000282343,295,1644
CACNB2_ENST00000645287,295,1644
STK32B,295,1644
CACNB2_ENST00000352115,295,1644
DCDC1_ENST00000597505,295,1644
CACNB2_ENST00000377328,295,1644
ZBTB20_ENST00000462705,294,1674
TNR,294,1734
SYT1,293,1674
TRPM3_ENST00000357533,293,1644
PCDHA3,293,1645
DPYD,293,1652
SYT1_ENST00000457153,293,1674
TNR_ENST00000263525,293,1734
HS6ST3,293,1644
ROBO1_ENST00000495273,292,1734
NALCN,292,1644
ROBO1_ENST00000618846,292,1734
PAPPA2,292,1644
ROBO1_ENST00000618833,292,1734
SYT1_ENST00000393240,292,1674
ROBO1_ENST00000467549,292,1734
GRIA1_ENST00000340592,292,1674
GRM7_ENST00000389336,292,1652
ADCY8,292,1644
GRIA1_ENST00000285900,292,1674
ROBO1_ENST00000436010,292,1734
FOXP2_ENST00000634411,292,1644
ANKRD30A_ENST00000602533,291,1644
SLIT2,291,1644
GABRB1,291,1644
SPOCK3,291,1644
SPOCK3_ENST00000357545,291,1644
SPOCK3_ENST00000506886,291,1644
SPOCK3_ENST00000541354,291,1644
GRIA1_ENST00000518142,291,1674
SORCS1_ENST00000622431,291,1644
SLIT2_ENST00000622093,291,1644
GRIA1,291,1674
SPOCK3_ENST00000502330,291,1644
SPOCK3_ENST00000504953,291,1644
GRIA1_ENST00000521843,291,1674
SPOCK3_ENST00000511531,291,1644
SORCS1_ENST00000612154,291,1644
ADCY8_ENST00000377928,291,1644
SPOCK3_ENST00000510741,291,1644
SPOCK3_ENST00000421836,291,1644
MYO16,290,1674
GLI3_ENST00000479210,290,1682
IMMP2L_ENST00000447215,290,1644
C8orf34_ENST00000337103,290,1644
LHFPL3_ENST00000401970,290,1622
DIAPH2,290,1674
EDIL3_ENST00000380138,290,1644
LHFPL3,290,1622
EDIL3,290,1644
SPOCK3_ENST00000511269,290,1644
SLIT2_ENST00000503837,290,1644
SLIT2_ENST00000503823,290,1644
GRIA1_ENST00000448073,290,1674
SPOCK3_ENST00000512681,290,1644
SLIT2_ENST00000273739,290,1644
KCNQ3,289,1674
RABGAP1L,289,1644
SORCS1_ENST00000344440,289,1644
FRMD4A,289,1644
NTRK3_ENST00000542733,289,2284
ANK2_ENST00000506722,289,1644
PARD3B_ENST00000462231,289,1644
DIAPH2_ENST00000373061,289,1674
DGKB_ENST00000406247,288,1644
KCNH1_ENST00000640044,287,1644
KCNH1_ENST00000639952,287,1644
KIAA1217_ENST00000376462,287,1644
KCNH1_ENST00000640566,287,1644
AC058822.1,287,1623
KCNH1_ENST00000638498,287,1644
KCNH1_ENST00000367007,287,1644
KCNH1,287,1644
ZNF423_ENST00000563137,287,1674
ADGRL3_ENST00000511324,286,1638
ADGRL3_ENST00000507625,286,1638
ADGRL3_ENST00000508693,286,1638
PRKG1_ENST00000643582,286,1644
ADGRL3_ENST00000504896,286,1638
ADGRL3_ENST00000506700,286,1638
ADGRL3_ENST00000507164,286,1638
ADGRL3_ENST00000506720,286,1638
ADGRL3_ENST00000514996,286,1638
ADGRL3_ENST00000509896,286,1638
ADGRL3_ENST00000514157,286,1638
ADGRL3_ENST00000508946,286,1638
ZNF423_ENST00000562520,286,1674
ADGRL3_ENST00000506746,286,1638
KCNQ3_ENST00000519445,286,1674
ADAM12,285,1644
PRKG1_ENST00000643704,285,1644
PARD3B_ENST00000614500,285,1644
PARD3B_ENST00000613457,285,1644
MYO16_ENST00000357550,285,1674
PARD3B_ENST00000622699,285,1644
COL23A1,284,1644
PLCB1_ENST00000637919,284,1644
TENM2_ENST00000519204,283,1652
AFF2_ENST00000342251,283,1644
RELN,283,1644
TENM2,283,1652
RELN_ENST00000343529,283,1644
RELN_ENST00000424685,283,1644
AFF2_ENST00000370457,283,1644
AFF2,283,1644
RBMS3_ENST00000434693,282,1644
RGS7_ENST00000366563,282,1674
RGS7,282,1674
RGS7_ENST00000366564,282,1674
SPOCK3_ENST00000512648,282,1644
CNTN1,282,1682
NRXN3_ENST00000335750,281,1644
MAGI2_ENST00000637282,281,1630
SGCD_ENST00000435422,281,1622
RBMS3,281,1644
RGS7_ENST00000348120,281,1674
RBMS3_ENST00000383766,281,1644
MAGI2_ENST00000519748,280,1630
FAM19A1,280,1622
PTPRM_ENST00000400053,280,1644
RBMS3_ENST00000452462,280,1644
FAM19A1_ENST00000496687,280,1622
KCNMA1_ENST00000639601,279,1644
GRIK4,279,1644
LRRC7_ENST00000310961,279,1644
KCNMA1_ENST00000639913,279,1644
ZNF423,279,1674
KCNMA1_ENST00000638991,279,1644
CACNA1C_ENST00000480911,279,1644
PPFIA2_ENST00000552948,278,1644
DIAPH2_ENST00000373054,278,1674
PPFIA2_ENST00000548586,278,1644
RBMS3_ENST00000456853,278,1644
DIAPH2_ENST00000355827,278,1674
RBMS3_ENST00000273139,278,1644
PTPRM_ENST00000400060,278,1644
DIAPH2_ENST00000373049,278,1674
PPFIA2_ENST00000550584,278,1644
PPFIA2_ENST00000549325,278,1644
SGCD,278,1622
PPFIA2,278,1644
GRIK4_ENST00000638419,278,1644
KCND2,278,1644
LUZP2_ENST00000533227,278,1644
DCLK1_ENST00000379892,277,1644
SHISA9,277,1622
LUZP2,277,1644
PCDHA4,277,1674
ADGRL2_ENST00000370727,276,1652
PCDHA4_ENST00000512229,276,1674
ADGRL2_ENST00000370723,276,1652
ADGRL2,276,1652
ADGRL2_ENST00000370725,276,1652
ADGRL2_ENST00000370728,276,1652
KCNQ3_ENST00000521134,276,1674
PLCB1_ENST00000378641,276,1644
PLCB1,276,1644
ASTN1_ENST00000367657,276,1674
ADGRL2_ENST00000370721,276,1652
ZNF423_ENST00000262383,275,1674
KCNT2_ENST00000451324,275,1644
KCNMA1_ENST00000640523,275,1644
KCNMA1_ENST00000372443,275,1644
KCNMA1_ENST00000638203,275,1644
KCNMA1_ENST00000639591,275,1644
WDFY4,275,1674
KCNMA1_ENST00000404771,275,1644
KCNMA1_ENST00000638606,275,1644
KCNMA1_ENST00000638351,275,1644
ADAM12_ENST00000368676,275,1644
KCNT2,275,1644
KCNT2_ENST00000367433,275,1644
KCNMA1_ENST00000639090,275,1644
KCNMA1_ENST00000640605,275,1644
KCNMA1_ENST00000639489,275,1644
KCNMA1_ENST00000638223,275,1644
KCNT2_ENST00000609185,275,1644
KCNMA1_ENST00000638848,275,1644
KCNMA1_ENST00000640807,275,1644
KCNMA1_ENST00000638306,275,1644
KCNMA1_ENST00000372440,275,1644
KCNMA1_ENST00000639486,275,1644
KCNMA1_ENST00000639544,275,1644
KCNMA1_ENST00000457953,275,1644
KCNMA1_ENST00000640182,275,1644
LRMDA_ENST00000372499,275,1644
KCNMA1_ENST00000639406,274,1644
KCNMA1,274,1644
KCNMA1_ENST00000286627,274,1644
KCNMA1_ENST00000434208,274,1644
LSAMP,274,1644
